3860164,27000
3860178,8104
3860197,9140
3860199,11644
3860206,1841
3860208,1334
3860217,16975
3860259,1428214
3860319,2782
3860419,5830
3860431,4530
3860443,140850
3860466,4176
3860475,1306
3860730,1104
3860757,1138
3860766,590
3860791,2406
3860811,3317
3861002,9043
3861056,75078
3861059,1054
3861061,19819
3861262,11721
3861297,1445
3861329,9791
3861344,54514
3861405,3905
3861416,73829
3861445,42248
3861494,8468
3861528,4060
3861595,1010
3861666,1001
3861678,27813
3861824,13383
3861953,34587
3861966,5173
3862100,13063
3862144,28956
3862222,1150
3862240,33609
3862251,3743
3862254,15169
3862293,4322
3862320,36588
3862351,32002
3862515,1522
3862575,1575
3862655,15619
3862738,27060
3862761,9085
3862772,6358
3862832,2269
3862883,8343
3862971,1054
3862981,36000
3863050,5000
3863095,10743
3863136,5455
3863314,4895
3863327,1079
3863362,8176
3863366,5174
3863377,2396
3863379,36077
3863419,10221
3863491,5403
3863503,11785
3863557,2189
3863663,2221
3863701,2037
3863814,2531
3863821,1756
3863833,8237
3864274,6446
3864283,1781
3864285,1619
3864328,5321
3864331,35105
3864375,15126
3864729,1098
3864888,5585
3865086,276546
3865186,6821
3865280,930
3865375,2190
3865385,20008
3865413,2727
3865424,19577
3865449,10388
3865474,6928
3865579,13720
3865580,1202
3865585,1581
3865605,8595
3865662,500
3865742,1977
3865776,1742
3865802,14068
3865803,2627
3865830,3082
3865840,20261
3866000,3720
3866028,1512
3866035,1700
3866161,1481
3866163,40384
3866214,2138
3866237,10534
3866242,26083
3866353,3310
3866356,4724
3866367,38466
3866425,20413
3866496,32494
3866667,1553
3866935,6434
3866959,2173
3867009,9425
6690180,800
6693228,152198
6693230,34000
6942842,1100
6948895,854
7116865,1553
7116866,96781
7284819,15000
7304381,5000
7304382,1000
7304383,3200
7647007,95394
8015350,1600
8521759,6650
10172104,28265
11102123,1519
11102223,1412
11126081,3000
11126157,4000
11748567,2000
5880737,683
5880755,527
5880764,508
5880828,2124
5880833,966
5880891,1436
5880944,1144
5881150,37
5881165,873
5881168,741
5881192,11017
5881224,3200
5881241,1868
5881342,546
5881347,4050
5881401,717
5881409,633
5881410,1261
5881442,2052
5881496,552
5881544,254
5881576,11500
2598798,557
2598804,726
2601113,876
2601384,9071
2604851,533
2604859,806
2604893,671
2605072,645
2605147,822
2605636,708
2605671,540
2605947,756
2606026,792
2607522,440
2608246,489
2760380,889
2760388,1744
2760416,3900
2760420,870
2760430,1039
2760449,2247
2760485,231
2760487,776
2760489,729
2760510,2792
2760523,8162
2760563,933
2760564,1239
2760565,628
2760575,1653
2760590,213
2760592,444
2760597,361
2760609,725
2760610,4463
2760622,1144
2760627,383
2760631,1228
2760632,1758
2760634,7619
2760635,193
2760636,631
2760637,613
2760640,2551
2760652,1376
2760669,1865
2760679,626
2760690,543
2760704,583
2760749,3148
2760762,1027
2760770,1721
2760772,4310
2760794,920
2760797,669
2760806,1009
2760813,911
2760814,777
2760818,508
2760824,737
2760825,1944
2760838,532
2760839,381
2760846,488
2760847,717
2760854,13811
2760855,3509
2760877,2567
2760887,4115
2760894,8446
2760895,1032
2760899,510
2760902,1700
2760903,995
2760906,551
2760910,754
2760915,2011
2760918,623
2760919,926
2760920,493
2760924,5316
2760943,1436
2760982,599
2760996,162
2761000,712
2761003,1282
2761037,314
2761039,690
2761049,1323
2761088,641
2761096,2392
2761105,302
2761111,1748
2761116,642
2761117,477
2761123,1315
2761147,1549
2761148,5748
2761149,1616
2761164,18142
2761178,684
2761186,6557
2761192,1106
2761193,554
2761194,1168
2761195,691
2761208,2652
2761229,935
2761244,674
2761261,464
2761272,1509
2761278,947
2761281,794
2761306,2691
2761314,4143
2761326,409
2761348,2971
2761353,44820
2761354,9405
2761358,814
2761369,1691468
2761416,799
2761419,3296
2761436,15687
2761442,599
2761457,3652
2761467,645
2761473,161
2761474,2365
2761475,584
2761476,694
2761479,1570
2761482,976
2761488,2044
2761498,664
2761508,372
2761524,16857
2761531,9221
2761538,1599
2761541,342
2761542,543
2761543,630
2761547,565
2761551,991
2761557,368
2761558,2216
2761571,1279
2761572,1081
2761587,589
2761593,939
2761614,1144
2761615,941
2761617,1231
2761632,816
2761648,711
2761660,2047
2761669,24092
2761670,239
2761674,873
2761689,363
2761697,364
2761698,708
2761712,2075
2761714,176
2761720,1066
2761723,1132
2761734,2680
2761738,553
2761741,3212
2761754,123
2761758,2426
2761770,888
2761772,133
2761779,711
2761796,1539
2761834,7881
2761835,739
2761849,582
2761865,566
2761869,553
2761870,148
2761877,1206
2761878,1382
2761880,1958
2761907,552
2761914,588
2761922,875
2761936,11960
2761941,3626
2761944,766
2761945,2006
2761964,1702
2761965,1965
2761976,687
2761987,1474
2761989,1154
2761995,170
2761996,174
2761999,4095
2762000,373
2762012,616
2762013,208
2762021,370
2762024,408
2762034,616
2762039,565
2762042,567
2762045,717
2762053,1003
2762059,772
2762060,1298
2762069,1028
2762070,2019
2762071,390
2762077,3811
2762079,4280
2762083,517
2762089,856
2762094,681
2762097,1054
2762102,372
2762104,2286
2762109,2277
2762150,6990
2762157,3534
2762172,613
2762180,1262
2762190,745
2762193,532
2762207,1045
2762223,245
2762290,7475
2762299,1321
2762303,3287
2762304,6738
2762315,4653
2762316,5474
2762318,3386
2762320,3754
2762327,9403
2762341,2112
2762343,3789
2762348,1244
2762352,1117
2762358,1535
2762372,58882
2762373,547
2762375,9407
2762376,411
2762378,1393
2762391,4507
2762392,603
2762395,690
2762403,2136
2762404,1349
2762445,1295
2762453,2325
2762458,360
2762486,631
2762492,1361
2762493,1789
2762494,1202
2762525,745
2762558,842
2762559,887
2762560,679
2762572,700
2762575,2829
2762580,770
2762583,2283
2762590,721
2762619,257
2762632,560
2762647,1736
2762652,534
2762678,1199
2762681,878
2762687,632
2762702,783
2762704,514
2762711,690
2762714,2196
2762732,224
2762741,656
2762750,536
2762757,706
2762774,619
2762822,1965
2762827,647
2762843,228
2762892,728
2762908,3824
2762920,503
2762950,608
2762952,681
2762953,312
2763037,3307
2763061,996
2763085,596
2763099,272
2763102,515
2763118,218
2763128,694
2763150,426
2763154,900
2763160,194
2763164,1840
2763170,1137
2763176,1121
2763184,924
2763199,848
2763201,668
2763202,629
2763209,1078
2763215,276
2763235,1439
2763242,916
2763257,644
2763258,767
2763266,12421
2763267,1089
2763270,807
2763281,501
2763285,513
2763300,62
2763302,2195
2763308,3640
2763313,257
2763332,7728
2763343,1437
2763348,1277
2763360,2
2763362,2408
2763364,3533
2763373,757
2763381,1093
2763382,342
2763390,815
2763395,174
2763400,759
2763401,966
2763406,2064
2763410,315
2763414,1624
2763423,11267
2763439,545
2763451,608
2763459,2750
2763460,6608
2763466,3453
2763476,173
2763477,1534
2763488,478
2763516,965
2763550,647
2763574,285
2763575,516
2763592,542
2763595,3061
2763609,333
2763614,1585
2763658,2222
2763663,1010
2763672,235
2763674,506
2763675,534
2763677,298
2763683,442
2763699,623
2763700,3485
2763705,558
2763706,836
2763709,583
2763711,611
2763715,3979
2763742,4294
2763749,2424
2763765,662
2763773,786
2763780,574
2763795,7378
2763797,3367
2763800,417
2763810,15229
2763811,891
2763826,1822
2763837,907
2763841,3724
2763855,615
2763861,394
2763862,788
2763888,1439
2763901,1894
2763915,1067
2763929,3509
2763942,605
2763945,772
2763947,531
2763960,1186
2763988,712
2764000,839
2764010,1450
2764014,507
2764022,928
2764026,2527
2764029,114
2764035,609
2764044,632
2764049,565
2764053,556
2764055,1885
2764063,1143
2764067,449
2764082,695
2764109,671
2764121,1393
2764137,1213
2764138,520
2764140,599
2764168,827
2764172,3765
2764173,1552
2764175,10009
2764177,1877
2764178,16268
2764182,2822
2764183,808
2764186,1255
2764189,836
2764190,1336
2764217,911
2764222,283
2764225,840
2764227,543
2764230,256
2764238,1386
2764246,1022
2764247,555
2764279,16292
2764284,253
2764288,582
2764293,722
2764296,2614
2764297,1263
2764350,574
2764354,2987
2764359,38331
2764364,144
2764366,1357
2764368,542
2764381,1034
2764382,212
2764442,689
2764443,990
2764453,1337
2764463,803
2764480,507
2764481,954
2764482,710
2764483,586
2764505,846
2764506,758
2764510,679
2764525,897
2764526,828
2764527,155
2764553,2024
2764556,945
2764557,2716
2764561,1906
2764569,458
2764587,2658
2764605,254
2764618,824
2764619,612
2764621,299
2764624,1963
2764645,577
2764648,455
2764651,1928
2764669,1495
2764682,274
2764687,1231
2764692,534
2764699,289
2764702,505
2764704,275
2764706,1677
2764708,1893
2764717,668
2764720,3643
2764728,1284
2764736,433
2764759,6376
2764765,954
2764783,1270
2764786,12880
2764788,906
2764789,1435
2764797,2222
2764806,698
2764812,4228
2764846,1021
2764858,1010
2764870,1050
2764881,488
2764916,586
2764937,1947
2764945,988
2764951,5038
2764953,3631
2764957,2205
2764958,13334
2764961,546
2764964,774
2764970,724
2764972,291
2764981,622
2764988,173
2764990,654
2764993,2255
2764996,829
2765019,981
2765028,101420
2765036,2536
2765044,1604
2765050,834
2765065,635
2765070,1183
2765072,592
2765077,2951
2765080,4025
2765083,1502
2765091,2042
2765092,1248
2765095,298
2765097,581
2765101,718
2765102,2963
2765122,509
2765124,639
2765139,401
2765140,1713
2765150,1134
2765162,1015
2765168,1392
2765170,544
2765174,1023
2765177,789
2765196,3394
2765207,7728
2765219,564
2765221,533
2765224,525
2765231,2780
2765232,1054
2765257,3579
2765275,1354
2765278,3440
2765286,3123
2765292,924
2765323,3938
2765330,514
2765331,1265
2765335,601
2765338,750
2765342,2515
2765347,3895
2765354,823
2765360,1725
2765361,847
2765364,525
2765376,1454
2765383,746
2765388,12351
2765390,13728
2765472,941
2765478,858
2765487,259
2765488,169
2765489,1345
2765495,3515
2765499,3949
2765508,4264
2765515,1363
2765538,2180
2765558,1392
2765581,3818
2765599,940
2765601,299
2765602,3248
2765614,293
2765619,810
2765621,45
2765637,462
2765649,1680
2765650,950
2765656,1697
2765679,981
2765689,1013
2765702,1654
2765715,1101
2765719,568
2765725,278
2765727,850
2765730,1467
2765761,603
2765766,433
2765796,798
2765798,272
2765812,929
2765836,588
2765875,898
2765881,656
2765888,1481
2765890,2404
2765894,1773
2765906,994
2765909,1031
2765917,1069
2765927,834
2765928,167
2765961,3452
2765983,653
2765991,463
2766010,864
2766036,1129
2766047,978
2766061,622
2766080,4196
2766084,1449
2766085,1119
2766115,106
2766121,2379
2766136,1287
2766140,1403
2766143,408
2766155,4919
2766156,882
2766162,276
2766178,550
2766182,1448
2766184,1618
2766189,2200
2766210,432
2766228,900
2766233,440
2766246,726
2766252,1601
2766294,2219
2766299,585
2766309,1255
2766322,2703
2766334,1115
2766335,605
2766340,2794
2766351,3788
2766352,641
2766357,725
2766359,10841
2766361,636
2766364,803
2766365,9340
2766372,1379
2766373,785
2766374,1819
2766379,572
2766380,640
2766390,807
2766391,1022
2766392,3929
2766399,1743
2766408,520
2766410,1231
2766412,7442
2766420,814
2766429,21911
2766432,377
2766435,2040
2766436,737
2766437,465
2766439,1086
2766440,912
2766443,740
2766444,661
2766446,15187
2766447,20320
2766449,412
2766455,536
2766459,1735
2766462,1745
2766463,914
2766470,716
2766472,1454
2766483,738
2766484,470
2766485,294
2766495,972
2766496,2059
2766497,720
2766499,782
2766502,553
2766504,532
2766509,1111
2766511,832
2766513,564
2766514,1025
2766520,211
2766522,20000
2766523,2416
2766525,6984
2766526,2417
2766528,642
2766539,716
2766540,855
2766542,1481
2766546,268
2766547,725
2766548,897
2766549,2636
2766550,780
2766551,830
2766552,550
2766553,1114
2766562,1436
2766563,401
2766564,303
2766572,1358
2766576,2457
2766579,328
2766580,510
2766581,514
2766583,618
2766591,1554
2766596,632
2766598,316
2766599,1438
2766602,1081
2766608,1789
2766615,1316
2766618,579
2766626,525
2766629,274
2766632,727
2766636,9428
2766637,568
2766638,862
2766640,380
2766643,4690
2766645,395
2766646,554
2766654,975
2766659,791
2766668,1127
2766669,609
2766671,836
2766675,651
2766677,269
2766680,317
2766683,1113
2766687,339
2766688,366
2766690,552
